Iteration,QD-Score,Coverage,Maximum,Average
105,1288648.8747354986,0.5628,8279.495930863917,915.884061645699
106,1294726.7152200716,0.5628,8279.495930863917,920.2037776972791
107,1310281.4123727346,0.5628,8279.495930863917,931.2589995541824
108,1313413.270690316,0.5628,8279.495930863917,933.484911649123
109,1318861.2362042689,0.5628,8279.495930863917,937.356955369061
110,1320353.7551874486,0.5628,8279.495930863917,938.4177364516337
111,1345735.2283125313,0.5628,8279.495930863917,956.4571629797664
112,1348465.900424928,0.5628,8279.495930863917,958.3979391790533
113,1364606.4828660898,0.5628,8279.495930863917,969.869568490469
114,1365166.7952455922,0.5628,8279.495930863917,970.2678004588431
115,1368645.1197169388,0.5628,8279.495930863917,972.7399571548962
116,1373511.4485847624,0.5628,8279.495930863917,976.19861306664
117,1374807.1306503746,0.5628,8279.495930863917,977.1194958424837
118,1375789.4133810515,0.5628,8279.495930863917,977.8176356652818
119,1378232.9600203498,0.5628,8279.495930863917,979.5543425873133
120,1379560.333886998,0.5628,8279.495930863917,980.4977497420028
121,1380087.6113144266,0.5628,8279.495930863917,980.8725027110353
122,1381038.9150529045,0.5628,8279.495930863917,981.5486247710764
123,1383529.8703214668,0.5628,8279.495930863917,983.3190265255628
124,1384764.6023319836,0.5628,8279.495930863917,984.1965901435563
125,1385398.4284461434,0.5628,8279.495930863917,984.6470706795618
126,1386455.3866403224,0.5628,8279.495930863917,985.3982847479192
127,1389217.0533064855,0.5628,8279.495930863917,987.3610897700679
128,1390035.6070341314,0.5628,8279.495930863917,987.9428621422398
129,1391065.0152892864,0.5628,8279.495930863917,988.6744955858468
130,1391674.9611981707,0.5628,8279.495930863917,989.1080036945065
131,1394026.0374884894,0.5628,8279.495930863917,990.7789889754722
132,1395275.3662709156,0.5628,8279.495930863917,991.6669269871469
133,1396469.993820258,0.5628,8279.495930863917,992.5159870790746
134,1397543.878604686,0.5628,8279.495930863917,993.2792314176872
135,1399678.9817232774,0.5628,8279.495930863917,994.7967176426989
136,1404965.4043653451,0.5628,8279.495930863917,998.5539476654905
137,1405585.4136861616,0.5628,8279.495930863917,998.9946081635833
138,1406476.9227977907,0.5628,8279.495930863917,999.628232265665
139,1406673.5572933694,0.5628,8279.495930863917,999.767986704598
140,1406708.7623030087,0.5628,8279.495930863917,999.7930080334106
141,1406975.7580701774,0.5628,8279.495930863917,999.9827704834239
142,1407070.375265529,0.5628,8279.495930863917,1000.0500179570213
143,1407319.1314360686,0.5628,8279.495930863917,1000.226816941058
144,1407319.1314360686,0.5628,8279.495930863917,1000.226816941058
145,1407578.830301134,0.5628,8279.495930863917,1000.4113932488514
146,1407828.3761170139,0.5628,8279.495930863917,1000.5887534591427
147,1408822.6104984668,0.5628,8279.495930863917,1001.2953877032458
148,1408822.6104984668,0.5628,8279.495930863917,1001.2953877032458
149,1408861.7030432161,0.5628,8279.495930863917,1001.3231720278721
150,1408894.9862885163,0.5628,8279.495930863917,1001.3468274971686
151,1409525.8714313016,0.5628,8279.495930863917,1001.7952177905483
152,1410162.1426635117,0.5628,8279.495930863917,1002.2474361503281
153,1414429.2190166253,0.5628,8279.495930863917,1005.2801840914182
154,1414429.2190166253,0.5628,8279.495930863917,1005.2801840914182
155,1414725.3166540242,0.5628,8279.495930863917,1005.4906301734358
156,1415341.173932555,0.5628,8279.495930863917,1005.9283396819865
157,1416087.7911359498,0.5664,8279.495930863917,1000.061999389795
158,1420198.3057689974,0.5696,8279.495930863917,997.3302709051948
159,1429178.2407237543,0.5704,8279.495930863917,1002.2287803111882
160,1446222.667017883,0.5732,8279.495930863917,1009.2272623990809
161,1474438.5556571234,0.574,8279.495930863917,1027.4833140467758
162,1541554.058139446,0.5768,8279.495930863917,1069.0388752700735
163,1595182.5211345751,0.5776,8279.495930863917,1104.6970367967972
164,1681454.0696800395,0.5796,8279.495930863917,1160.423788599061
165,1714056.3245383974,0.5804,8279.495930863917,1181.2931251126101
166,1754756.0665909853,0.5824,8279.495930863917,1205.1896061751272
167,1779537.0684238323,0.5832,8279.495930863917,1220.5329687406256
168,1804380.409953201,0.5832,8279.495930863917,1237.5722976359402
169,1889566.7258701744,0.59,8279.495930863917,1281.0621870306268
170,1909155.682560249,0.592,8279.495930863917,1289.970055783952
171,1926711.020541126,0.592,8279.495930863917,1301.831770635896
172,1934379.669388169,0.592,8279.495930863917,1307.013290127141
173,1950063.924910207,0.592,8279.495930863917,1317.6107600744642
174,1959194.6261127952,0.592,8279.495930863917,1323.7801527789156
175,1962630.0655433184,0.592,8279.495930863917,1326.1013956373772
176,1971006.61893949,0.592,8279.495930863917,1331.761229013169
177,1973005.4416252286,0.592,8279.495930863917,1333.1117848819113
178,1985028.200877647,0.592,8279.495930863917,1341.235270863275
179,1987568.153926425,0.592,8279.495930863917,1342.9514553556926
180,1990138.9791744943,0.592,8279.495930863917,1344.688499442226
181,1991853.485140076,0.592,8279.495930863917,1345.84694941897
182,1996173.8858936597,0.592,8279.495930863917,1348.7661391173376
183,1998206.727549477,0.592,8279.495930863917,1350.1396807766737
184,2011866.4235844803,0.592,8279.495930863917,1359.369205124649
185,2014498.1180103743,0.592,8279.495930863917,1361.1473770340367
186,2017858.5757352547,0.592,8279.495930863917,1363.4179565778747
187,2019445.2845193557,0.592,8279.495930863917,1364.4900571076728
188,2021356.057231418,0.592,8279.495930863917,1365.7811197509582
189,2022611.5157668327,0.592,8279.495930863917,1366.6294025451573
190,2023960.5021431672,0.592,8279.495930863917,1367.5408798264643
191,2024815.982869717,0.592,8279.495930863917,1368.1189073444034
192,2027828.3411749173,0.592,8279.495930863917,1370.1542845776469
193,2031188.8787105195,0.592,8279.495930863917,1372.4249180476484
194,2032730.7273261163,0.592,8279.495930863917,1373.4667076527812
195,2032973.8755925188,0.592,8279.495930863917,1373.6309970219722
196,2033125.1826454925,0.592,8279.495930863917,1373.7332315172246
197,2034145.6836029748,0.592,8279.495930863917,1374.4227591911992
198,2036446.134022762,0.592,8279.495930863917,1375.9771175829474
