Iteration,QD-Score,Coverage,Maximum,Average
171,10515.58566969782,1.0,1431.5088423550128,1051.558566969782
172,10515.58566969782,1.0,1431.5088423550128,1051.558566969782
173,10557.536327122152,1.0,1431.5088423550128,1055.7536327122152
174,10557.536327122152,1.0,1431.5088423550128,1055.7536327122152
175,10557.536327122152,1.0,1431.5088423550128,1055.7536327122152
176,10576.827563713492,1.0,1431.5088423550128,1057.6827563713491
177,10576.827563713492,1.0,1431.5088423550128,1057.6827563713491
178,10576.827563713492,1.0,1431.5088423550128,1057.6827563713491
179,10637.7274601087,1.0,1431.5088423550128,1063.77274601087
180,10637.7274601087,1.0,1431.5088423550128,1063.77274601087
181,10637.7274601087,1.0,1431.5088423550128,1063.77274601087
182,10637.7274601087,1.0,1431.5088423550128,1063.77274601087
183,10666.096025055649,1.0,1431.5088423550128,1066.609602505565
184,10666.096025055649,1.0,1431.5088423550128,1066.609602505565
185,10666.096025055649,1.0,1431.5088423550128,1066.609602505565
186,10666.096025055649,1.0,1431.5088423550128,1066.609602505565
187,10688.86703912169,1.0,1431.5088423550128,1068.886703912169
188,10688.86703912169,1.0,1431.5088423550128,1068.886703912169
189,10688.86703912169,1.0,1431.5088423550128,1068.886703912169
190,10688.86703912169,1.0,1431.5088423550128,1068.886703912169
191,10688.86703912169,1.0,1431.5088423550128,1068.886703912169
192,10708.942962859574,1.0,1431.5088423550128,1070.8942962859574
193,10708.942962859574,1.0,1431.5088423550128,1070.8942962859574
194,10708.942962859574,1.0,1431.5088423550128,1070.8942962859574
195,10708.942962859574,1.0,1431.5088423550128,1070.8942962859574
196,10708.942962859574,1.0,1431.5088423550128,1070.8942962859574
197,10708.942962859574,1.0,1431.5088423550128,1070.8942962859574
198,10708.942962859574,1.0,1431.5088423550128,1070.8942962859574
199,10715.57090521753,1.0,1431.5088423550128,1071.557090521753
200,10715.57090521753,1.0,1431.5088423550128,1071.557090521753
201,10715.57090521753,1.0,1431.5088423550128,1071.557090521753
202,10715.57090521753,1.0,1431.5088423550128,1071.557090521753
203,10715.57090521753,1.0,1431.5088423550128,1071.557090521753
204,10715.57090521753,1.0,1431.5088423550128,1071.557090521753
205,10715.57090521753,1.0,1431.5088423550128,1071.557090521753
206,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
207,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
208,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
209,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
210,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
211,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
212,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
213,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
214,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
215,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
216,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
217,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
218,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
219,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
220,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
221,10731.403937193752,1.0,1431.5088423550128,1073.1403937193752
