Iteration,QD-Score,Coverage,Maximum,Average
261,1990122.5074853108,0.65,3588.8303262114523,1224.6907738371144
262,2008649.8341083839,0.65,3588.8303262114523,1236.0922056051593
263,2032772.6476625577,0.65,3588.8303262114523,1250.9370139461894
264,2037826.9879346916,0.65,3588.8303262114523,1254.0473771905795
265,2046962.6098683563,0.65,3588.8303262114523,1259.669298380527
266,2066403.887965622,0.65,3588.8303262114523,1271.633161824998
267,2080708.76906742,0.65,3588.8303262114523,1280.4361655799507
268,2107444.695452507,0.65,3588.8303262114523,1296.889043355389
269,2147922.99314886,0.65,3588.8303262114523,1321.798765014683
270,2178370.0472703455,0.65,3588.8303262114523,1340.535413704828
271,2186094.965210801,0.65,3588.8303262114523,1345.2892093604928
272,2203138.1925654546,0.65,3588.8303262114523,1355.777349271049
273,2206371.2281990424,0.65,3588.8303262114523,1357.766909660949
274,2206790.463978626,0.65,3588.8303262114523,1358.0249009099236
275,2208836.9529838515,0.65,3588.8303262114523,1359.2842787592933
276,2210391.212007595,0.65,3588.8303262114523,1360.2407458508278
277,2211240.120254756,0.65,3588.8303262114523,1360.7631509260036
278,2213196.1344927796,0.65,3588.8303262114523,1361.9668519955567
279,2213546.7320686467,0.65,3588.8303262114523,1362.1826043499364
280,2215108.905541966,0.65,3588.8303262114523,1363.1439418719792
281,2216012.634538702,0.65,3588.8303262114523,1363.7000827930476
282,2216235.6357901553,0.65,3588.8303262114523,1363.8373143324031
283,2217751.086471621,0.65,3588.8303262114523,1364.7698993671513
284,2219397.930561263,0.65,3588.8303262114523,1365.7833418838543
285,2221267.782180626,0.65,3588.8303262114523,1366.9340198034622
286,2231659.1161620207,0.65,3588.8303262114523,1373.3286868689358
287,2238799.2452620035,0.65,3588.8303262114523,1377.7226124689253
288,2239241.5129618235,0.65,3588.8303262114523,1377.994777207276
289,2245077.4669920453,0.65,3588.8303262114523,1381.5861335335662
290,2260932.0945020616,0.65,3588.8303262114523,1391.342827385884
291,2294422.6508114333,0.65,3588.8303262114523,1411.9524004993436
292,2330011.6153045213,0.65,3588.8303262114523,1433.8533017258592
293,2337176.2353586783,0.65,3588.8303262114523,1438.2622986822635
294,2342396.3202954787,0.65,3588.8303262114523,1441.4746586433714
295,2355382.136507503,0.65,3588.8303262114523,1449.4659301584636
296,2388592.6590750967,0.65,3588.8303262114523,1469.9031748154441
297,2420292.800638195,0.65,3588.8303262114523,1489.4109542388894
298,2426629.3426061403,0.65,3588.8303262114523,1493.3103646807017
299,2437614.7719725417,0.65,3588.8303262114523,1500.0706289061795
300,2474275.818496418,0.6508,3588.8303262114523,1520.7595688361514
301,2497224.870214167,0.6508,3588.8303262114523,1534.8647020369804
302,2498048.4899199056,0.6508,3588.8303262114523,1535.3709218929966
303,2498674.931882556,0.6508,3588.8303262114523,1535.7559507575636
304,2498724.4094980657,0.6508,3588.8303262114523,1535.7863610928493
305,2498724.4094980657,0.6508,3588.8303262114523,1535.7863610928493
306,2498724.4094980657,0.6508,3588.8303262114523,1535.7863610928493
307,2506348.900855747,0.6508,3588.8303262114523,1540.4725881104775
308,2506348.900855747,0.6508,3588.8303262114523,1540.4725881104775
309,2507420.658552352,0.6516,3588.8303262114523,1539.2392010757223
310,2507420.658552352,0.6516,3588.8303262114523,1539.2392010757223
311,2507420.658552352,0.6516,3588.8303262114523,1539.2392010757223
312,2507420.658552352,0.6516,3588.8303262114523,1539.2392010757223
313,2530079.328628269,0.6544,3588.8303262114523,1546.5032571077438
314,2544663.214090235,0.6588,3588.8303262114523,1545.0292738859957
315,2544663.214090235,0.6588,3588.8303262114523,1545.0292738859957
316,2545285.0145253628,0.6588,3588.8303262114523,1545.406809062151
317,2545289.1274556494,0.6588,3588.8303262114523,1545.4093062875831
318,2545521.7031170046,0.6592,3588.8303262114523,1544.6126839302212
319,2545521.7031170046,0.6592,3588.8303262114523,1544.6126839302212
320,2545521.7031170046,0.6592,3588.8303262114523,1544.6126839302212
321,2545579.121428498,0.6592,3588.8303262114523,1544.6475251386516
322,2545579.121428498,0.6592,3588.8303262114523,1544.6475251386516
323,2545666.742655989,0.6592,3588.8303262114523,1544.7006933592165
324,2545666.742655989,0.6592,3588.8303262114523,1544.7006933592165
325,2545990.4590921663,0.6592,3588.8303262114523,1544.8971232355377
326,2546036.680356562,0.6592,3588.8303262114523,1544.9251701192732
327,2553049.211103378,0.6592,3588.8303262114523,1549.1803465433118
328,2554981.0906551564,0.6592,3588.8303262114523,1550.3526035528862
329,2554981.0906551564,0.6592,3588.8303262114523,1550.3526035528862
330,2554981.0906551564,0.6592,3588.8303262114523,1550.3526035528862
331,2555479.283240261,0.6592,3588.8303262114523,1550.6549048787992
332,2556532.1562867993,0.6592,3588.8303262114523,1551.2937841546113
333,2556532.1562867993,0.6592,3588.8303262114523,1551.2937841546113
334,2556781.292453385,0.6592,3588.8303262114523,1551.4449590129764
335,2557093.6335499887,0.6592,3588.8303262114523,1551.6344863774204
336,2557093.6335499887,0.6592,3588.8303262114523,1551.6344863774204
337,2557093.6335499887,0.6592,3588.8303262114523,1551.6344863774204
338,2557093.6335499887,0.6592,3588.8303262114523,1551.6344863774204
339,2557093.6335499887,0.6592,3588.8303262114523,1551.6344863774204
340,2557093.6335499887,0.6592,3588.8303262114523,1551.6344863774204
341,2588662.909892773,0.6592,3588.8303262114523,1570.7906006630903
342,2601955.15458637,0.6592,3588.8303262114523,1578.8562831227973
343,2652773.464837745,0.6592,3588.8303262114523,1609.6926364306705
344,2670205.669439587,0.6592,3588.8303262114523,1620.2704304851861
345,2700149.652373608,0.6592,3590.746292364597,1638.4403230422379
346,2719301.296786662,0.6592,3689.9267964065075,1650.061466496761
347,2730888.1639166223,0.6592,3758.4790136277675,1657.0923324736787
348,2744026.2177679646,0.6592,3758.4790136277675,1665.0644525291048
349,2744215.1068015923,0.6592,3758.4790136277675,1665.1790696611604
350,2744215.1068015923,0.6592,3758.4790136277675,1665.1790696611604
351,2757591.4709892143,0.6592,3758.4790136277675,1673.295795503164
352,2757607.901967864,0.6592,3758.4790136277675,1673.305765757199
353,2769734.4990239907,0.6592,3758.4790136277675,1680.664137757276
354,2769734.4990239907,0.6592,3758.4790136277675,1680.664137757276
355,2770472.149105814,0.6592,3758.4790136277675,1681.1117409622657
356,2770472.149105814,0.6592,3758.4790136277675,1681.1117409622657
357,2770472.149105814,0.6592,3758.4790136277675,1681.1117409622657
358,2772010.081552568,0.6596,3758.4790136277675,1681.0249130094408
359,2776703.1806923,0.6612,3758.4790136277675,1679.7962375634
360,2784111.9167778343,0.6636,3758.4790136277675,1678.186809389894
361,2788836.51358563,0.6648,3758.4790136277675,1678.0003090166244
362,2788836.51358563,0.6648,3758.4790136277675,1678.0003090166244
363,2788836.51358563,0.6648,3758.4790136277675,1678.0003090166244
364,2789111.3777355757,0.6648,3758.4790136277675,1678.1656905749553
365,2789111.3777355757,0.6648,3758.4790136277675,1678.1656905749553
366,2789111.3777355757,0.6648,3758.4790136277675,1678.1656905749553
367,2789111.3777355757,0.6648,3758.4790136277675,1678.1656905749553
368,2789111.3777355757,0.6648,3758.4790136277675,1678.1656905749553
369,2789111.3777355757,0.6648,3758.4790136277675,1678.1656905749553
370,2789111.3777355757,0.6648,3758.4790136277675,1678.1656905749553
371,2791136.7330662753,0.6648,3758.4790136277675,1679.3843159243534
372,2793355.4152063336,0.6652,3758.4790136277675,1679.7086080615356
373,2795789.457877972,0.6656,3758.4790136277675,1680.1619338208968
374,2795789.457877972,0.6656,3758.4790136277675,1680.1619338208968
375,2795789.457877972,0.6656,3758.4790136277675,1680.1619338208968
376,2795789.457877972,0.6656,3758.4790136277675,1680.1619338208968
377,2795789.457877972,0.6656,3758.4790136277675,1680.1619338208968
378,2795789.457877972,0.6656,3758.4790136277675,1680.1619338208968
379,2795994.3277036473,0.6656,3758.4790136277675,1680.2850527065189
380,2796140.7895005927,0.6656,3758.4790136277675,1680.373070613337
381,2796140.7895005927,0.6656,3758.4790136277675,1680.373070613337
382,2796140.7895005927,0.6656,3758.4790136277675,1680.373070613337
383,2796555.0891455356,0.6656,3758.4790136277675,1680.6220487653459
384,2798545.894411597,0.6656,3758.4790136277675,1681.8184461608155
385,2798545.894411597,0.6656,3758.4790136277675,1681.8184461608155
386,2798545.894411597,0.6656,3758.4790136277675,1681.8184461608155
387,2798545.894411597,0.6656,3758.4790136277675,1681.8184461608155
388,2799781.015873203,0.6656,3758.4790136277675,1682.5607066545692
389,2799907.425338522,0.6656,3758.4790136277675,1682.6366738813233
390,2800216.907914499,0.6656,3758.4790136277675,1682.8226610063093
391,2800216.907914499,0.6656,3758.4790136277675,1682.8226610063093
392,2800216.907914499,0.6656,3758.4790136277675,1682.8226610063093
393,2800297.9024085137,0.666,3758.4790136277675,1681.8606020471555
394,2800297.9024085137,0.666,3758.4790136277675,1681.8606020471555
395,2800604.1414324795,0.6664,3758.4790136277675,1681.0348988190153
396,2802041.3034945345,0.6684,3758.4790136277675,1676.8649332702182
397,2802041.3034945345,0.6684,3758.4790136277675,1676.8649332702182
398,2802057.917228112,0.6684,3758.4790136277675,1676.8748756601508
399,2802488.844046894,0.6688,3758.4790136277675,1676.1296914156064
400,2802756.5041878675,0.6692,3758.4790136277675,1675.287808839132
401,2802756.5041878675,0.6692,3758.4790136277675,1675.287808839132
402,2804588.92743668,0.6692,3758.4790136277675,1676.3831006794262
403,2804588.92743668,0.6692,3758.4790136277675,1676.3831006794262
404,2804588.92743668,0.6692,3758.4790136277675,1676.3831006794262
405,2804588.92743668,0.6692,3758.4790136277675,1676.3831006794262
406,2804590.32982715,0.6692,3758.4790136277675,1676.383938928362
407,2804590.32982715,0.6692,3758.4790136277675,1676.383938928362
408,2804856.9375499845,0.6692,3758.4790136277675,1676.5432979976
409,2804856.9375499845,0.6692,3758.4790136277675,1676.5432979976
410,2804990.955112946,0.6692,3758.4790136277675,1676.6234041320658
411,2804990.955112946,0.6692,3758.4790136277675,1676.6234041320658
412,2805042.321776104,0.6692,3758.4790136277675,1676.6541074573247
413,2805042.321776104,0.6692,3758.4790136277675,1676.6541074573247
414,2805042.321776104,0.6692,3758.4790136277675,1676.6541074573247
415,2805042.321776104,0.6692,3758.4790136277675,1676.6541074573247
416,2805042.321776104,0.6692,3758.4790136277675,1676.6541074573247
417,2805042.321776104,0.6692,3758.4790136277675,1676.6541074573247
418,2805042.321776104,0.6692,3758.4790136277675,1676.6541074573247
419,2806409.158361206,0.6692,3758.4790136277675,1677.4711048184136
420,2806409.158361206,0.6692,3758.4790136277675,1677.4711048184136
421,2806409.158361206,0.6692,3758.4790136277675,1677.4711048184136
422,2806706.235677141,0.6692,3758.4790136277675,1677.6486764358285
423,2807197.908764738,0.6696,3758.4790136277675,1676.9402083421376
424,2807197.908764738,0.6696,3758.4790136277675,1676.9402083421376
425,2807312.22338906,0.6696,3758.4790136277675,1677.0084966481838
426,2807312.22338906,0.6696,3758.4790136277675,1677.0084966481838
427,2807837.2178155435,0.6696,3758.4790136277675,1677.3221133904083
428,2807898.9271865264,0.6696,3758.4790136277675,1677.3589768139345
429,2815487.0055373404,0.6696,3758.4790136277675,1681.8918790545642
430,2827740.4007891035,0.6696,3758.4790136277675,1689.2117089540643
431,2827891.1792037105,0.6696,3758.4790136277675,1689.3017796915833
