Iteration,QD-Score,Coverage,Maximum,Average
238,1583327.4439971023,0.3884,9690.89494960308,1630.6152873296626
239,1604453.171450179,0.3928,9690.89494960308,1633.862700051099
240,1604563.4552772455,0.3932,9690.89494960308,1632.3127724081846
241,1607377.3658053093,0.3964,9690.89494960308,1621.975142084066
242,1610269.1639077,0.3964,9690.89494960308,1624.8932027322905
243,1618708.2810203724,0.3964,9690.89494960308,1633.4089616754516
244,1618907.3776226216,0.3964,9690.89494960308,1633.6098664204053
245,1621501.0561053092,0.4,9690.89494960308,1621.501056105309
246,1622175.531711834,0.4028,9690.89494960308,1610.8992370524668
247,1622261.028672772,0.4028,9690.89494960308,1610.9841396949078
248,1623403.2020910555,0.4068,9690.89494960308,1596.2666687227684
249,1624573.4500518732,0.4104,9690.89494960308,1583.404922077849
250,1625093.4815265052,0.4104,9690.89494960308,1583.911775366964
251,1625894.6667307012,0.4124,9690.89494960308,1577.0074362082455
252,1627115.0356761806,0.4124,9690.89494960308,1578.1911112281093
253,1627679.059588157,0.4128,9690.89494960308,1577.2083910737956
254,1628119.5558552137,0.4132,9690.89494960308,1576.1079921154053
255,1634237.6391994944,0.4136,9690.89494960308,1580.5006181813292
256,1638599.9592380514,0.4144,9690.89494960308,1581.6601923147214
257,1639847.7693397752,0.4144,9690.89494960308,1582.8646422198603
258,1642541.9534650557,0.4152,9690.89494960308,1582.4103597929245
259,1646607.9023315422,0.4152,9690.89494960308,1586.327458893586
260,1658190.7424137169,0.4164,9690.89494960308,1592.8825575540027
261,1659237.4632933578,0.4164,9690.89494960308,1593.8880531156174
262,1659496.1699091396,0.4164,9690.89494960308,1594.1365705179055
263,1660347.4777506194,0.4164,9690.89494960308,1594.9543494242262
264,1660347.4777506194,0.4164,9690.89494960308,1594.9543494242262
265,1660606.610366603,0.4164,9690.89494960308,1595.20327604861
266,1660663.1800845824,0.4164,9690.89494960308,1595.2576177565634
267,1660670.9351268015,0.4164,9690.89494960308,1595.265067364843
268,1660709.6979049048,0.4164,9690.89494960308,1595.302303462925
269,1660772.9167085013,0.4164,9690.89494960308,1595.363032380885
270,1661208.0288362226,0.4164,9690.89494960308,1595.7810075275913
271,1661717.5707071743,0.4172,9690.89494960308,1593.2095596425447
272,1661717.5707071743,0.4172,9690.89494960308,1593.2095596425447
273,1662704.3700068912,0.4172,9690.89494960308,1594.1556759414104
274,1662972.9611622414,0.4172,9690.89494960308,1594.4131938276523
275,1663135.4914985022,0.4172,9690.89494960308,1594.569023488497
276,1663692.9538973412,0.4172,9690.89494960308,1595.1035032572781
277,1663893.5464924178,0.4172,9690.89494960308,1595.2958259754726
278,1664304.3557271324,0.4172,9690.89494960308,1595.6896986837319
279,1664746.3180807433,0.4172,9690.89494960308,1596.1134401541162
280,1665906.0990694603,0.4172,9690.89494960308,1597.2254065862514
281,1666644.2444333872,0.4172,9690.89494960308,1597.9331202621163
282,1667838.0962450583,0.4172,9690.89494960308,1599.0777528715803
283,1668649.5940598329,0.4172,9690.89494960308,1599.8557948799933
284,1669589.912718066,0.4172,9690.89494960308,1600.7573468054325
285,1670385.3406802737,0.4172,9690.89494960308,1601.5199814767725
286,1670416.9390003525,0.4172,9690.89494960308,1601.5502770856688
287,1672406.8375632248,0.4172,9690.89494960308,1603.4581376445108
288,1674315.5173599324,0.4172,9690.89494960308,1605.288127861872
289,1676959.062308129,0.4172,9690.89494960308,1607.8226867767296
290,1678379.7812136256,0.4172,9690.89494960308,1609.1848333783562
291,1679603.4561631524,0.4172,9690.89494960308,1610.3580596003378
292,1680611.4810960733,0.4172,9690.89494960308,1611.3245264583636
293,1681957.733222016,0.4172,9690.89494960308,1612.615276339421
294,1683175.531866165,0.4172,9690.89494960308,1613.782868519813
295,1684102.4414149246,0.4172,9690.89494960308,1614.6715641562078
296,1684326.6578300318,0.4172,9690.89494960308,1614.8865367497908
297,1684475.8314213238,0.4172,9690.89494960308,1615.029560327252
298,1684620.1460980973,0.4172,9690.89494960308,1615.1679253097768
299,1685110.0966866098,0.4172,9690.89494960308,1615.637676593106
300,1685283.4878412567,0.4172,9690.89494960308,1615.8039193108884
301,1685416.5176338516,0.4172,9690.89494960308,1615.9314646537407
302,1685619.6645091616,0.4172,9690.89494960308,1616.126236346272
303,1685789.0190756402,0.4172,9690.89494960308,1616.2886088932312
304,1685927.1377632222,0.4172,9690.89494960308,1616.421033330031
305,1685945.472729095,0.4172,9690.89494960308,1616.4386123960642
306,1686093.9788885675,0.4172,9690.89494960308,1616.5809960580705
307,1686376.613625344,0.4172,9690.89494960308,1616.851978547789
308,1686655.9361368262,0.4172,9690.89494960308,1617.1197853660844
309,1687829.7615458572,0.4172,9690.89494960308,1618.2452172059993
310,1688471.3859452808,0.4172,9690.89494960308,1618.8603892092817
311,1689090.5257426703,0.4172,9690.89494960308,1619.4540035883704
312,1689441.8609333956,0.4172,9690.89494960308,1619.7908542026803
313,1690101.5406391583,0.4172,9690.89494960308,1620.4233371420503
314,1690673.169118782,0.4172,9690.89494960308,1620.9713989633576
