Iteration,QD-Score,Coverage,Maximum,Average
72,419191.15385116305,0.067,5142.448414879813,625.6584385838255
73,421685.61770491063,0.0671,5142.448414879813,628.443543524457
74,422006.30460614205,0.0671,5142.448414879813,628.9214673712996
75,422504.78677115164,0.0671,5142.448414879813,629.664361804995
76,423774.21866134735,0.0672,5142.448414879813,630.6163968174811
77,424083.6961298535,0.0672,5142.448414879813,631.076928764663
78,424533.28890917724,0.0672,5142.448414879813,631.7459656386566
79,427367.65420141764,0.0672,5329.280757638732,635.963771133062
80,430366.31298344646,0.0674,5335.901742243518,638.52568691906
81,435832.8084761863,0.0682,5577.368251193579,639.0510388213876
82,436772.7421589466,0.0689,5577.368251193579,633.9227026980357
83,438311.18412687763,0.0689,5577.368251193579,636.1555647705045
84,441824.15664442914,0.0693,5881.435423038006,637.5528955908069
85,444184.5750612552,0.0696,5955.997398862198,638.1962285362862
86,446027.4898424789,0.0698,5955.997398862198,639.007865103838
87,446650.7083755727,0.0698,5955.997398862198,639.900728331766
88,446650.7083755727,0.0698,5955.997398862198,639.900728331766
89,450467.9050901439,0.07,5955.997398862198,643.5255787002055
90,451579.2830893886,0.0706,5955.997398862198,639.630712591202
91,457320.90418401477,0.0713,5955.997398862198,641.4037926844527
92,457802.9045730523,0.0714,5955.997398862198,641.1805386177203
93,457153.4083032191,0.0715,5955.997398862198,639.3753962282785
94,458111.05457895354,0.0725,5955.997398862198,631.8773166606255
95,462105.1362453923,0.0726,5955.997398862198,636.5084521286395
96,462120.34107497474,0.0726,5955.997398862198,636.5293954200754
97,456090.76681149466,0.0738,5955.997398862198,618.0091691212665
98,458595.9158057721,0.074,5955.997398862198,619.7242105483407
99,464206.2753622129,0.0741,6222.676650815085,626.4592110151322
100,464821.4379880123,0.0741,6386.286938779448,627.2893899973175
101,464904.40548940963,0.0742,6442.766040164814,626.5558025463741
102,449797.5205788925,0.076,6539.474327801158,591.8388428669638
103,451233.4091251738,0.0763,6605.015005238333,591.393721002849
104,450802.1214973758,0.0765,6698.39492420866,589.283818950818
105,455466.9073597409,0.0765,6832.232634046363,595.3815782480273
106,454047.5649145842,0.0772,6952.4162683317545,588.1445141380625
107,455343.32192926324,0.0773,6952.4162683317545,589.0599248761491
108,455343.32192926324,0.0773,6952.4162683317545,589.0599248761491
109,455343.32192926324,0.0773,6952.4162683317545,589.0599248761491
110,455210.5009119589,0.0775,6952.4162683317545,587.3683882734954
111,455210.5009119589,0.0775,6952.4162683317545,587.3683882734954
112,451525.90153714817,0.0787,6952.4162683317545,573.7304975059062
113,451306.4211404223,0.079,6952.4162683317545,571.2739508106612
114,452471.81936437933,0.0791,6952.4162683317545,572.0250560864467
115,452817.1463112774,0.0791,6952.4162683317545,572.4616261836629
116,453133.6809800551,0.0794,6952.4162683317545,570.6973312091375
117,453166.2364772666,0.0794,6952.4162683317545,570.7383330947941
118,453321.31245632155,0.0794,6952.4162683317545,570.9336428920926
119,454493.41136415995,0.0795,6952.4162683317545,571.6898256152955
120,454401.3878883617,0.0796,6952.4162683317545,570.8560149351277
121,455944.1616223938,0.0796,6952.4162683317545,572.7941728924545
122,458337.1456877537,0.0797,6952.4162683317545,575.07797451412
123,460233.85056549456,0.0798,6952.4162683317545,576.734148578314
124,458638.2714702319,0.0808,6952.4162683317545,567.6216231067226
125,447885.21551829646,0.0827,6952.4162683317545,541.578253347396
126,429564.5259097348,0.0845,6952.4162683317545,508.3603856919938
127,436370.42637036083,0.0852,6952.4162683317545,512.1718619370432
128,421356.0199817463,0.0866,6952.4162683317545,486.5542955909311
129,416871.8580689895,0.0872,6952.4162683317545,478.06405741856594
130,386118.5364116731,0.0913,6952.4162683317545,422.9118690160713
131,349868.78653514385,0.0954,6952.4162683317545,366.738769952981
132,334467.1489147495,0.0981,6952.4162683317545,340.9451059273695
133,299305.02016415104,0.1018,6952.4162683317545,294.01278994513854
134,296237.84771642037,0.1034,6952.4162683317545,286.4969513698456
135,289875.9851427002,0.1062,6952.4162683317545,272.95290503079116
136,296531.48173320777,0.1078,6952.4162683317545,275.07558602338383
137,295144.33371060656,0.1096,6952.4162683317545,269.29227528340016
138,301818.09386759496,0.1102,6952.4162683317545,273.88211784718237
139,293234.5988649276,0.1135,6952.4162683317545,258.3564747708613
140,311917.90699180216,0.1146,6952.4162683317545,272.1796745129164
141,309305.99756952294,0.1152,6952.4162683317545,268.49478955687755
142,308458.0322207382,0.1168,6952.4162683317545,264.09078101090597
143,302060.8463548661,0.1183,6952.4162683317545,255.3346123033526
144,304783.82609925536,0.1184,6952.4162683317545,257.41877204329
145,301408.17417249596,0.1193,6952.4162683317545,252.64725412614916
146,291383.0623131591,0.1205,6952.4162683317545,241.81166996942665
147,289762.91516429855,0.1213,6952.4162683317545,238.88121612885288
148,291235.27154980926,0.123,6952.4162683317545,236.7766435364303
149,277454.27823172515,0.1252,6952.4162683317545,221.60884842789548
150,276704.7481972577,0.1266,6952.4162683317545,218.56615181457954
151,273441.22814780055,0.127,6952.4162683317545,215.30805365968547
152,275151.4929422746,0.1273,6952.4162683317545,216.1441421384718
153,284919.4032818702,0.1286,6952.4162683317545,221.55474594235628
154,288094.07190196944,0.129,6952.4162683317545,223.32873790850343
155,293930.7620403351,0.1293,6952.4162683317545,227.32464194921508
156,296206.3077239885,0.1305,6952.4162683317545,226.97801358160038
157,321553.5072836979,0.1323,6952.4162683317545,243.0487583399077
158,325555.77620107296,0.1325,6952.4162683317545,245.70247260458336
159,330692.14172978455,0.1325,6952.4162683317545,249.57897489040343
160,330759.39176158345,0.1325,6952.4162683317545,249.62972963138373
161,341450.21583371557,0.1327,6952.4162683317545,257.30988382344805
162,362819.3058330437,0.1335,6952.4162683317545,271.77476092362826
163,372579.7739466579,0.134,6952.4162683317545,278.04460742287904
164,393735.6955092469,0.1349,6952.4162683317545,291.87227243087244
165,408048.03767525544,0.1353,6952.4162683317545,301.587610994276
166,429703.94706631644,0.1371,6952.4162683317545,313.42373965449775
167,433910.5984392303,0.1375,6952.4162683317545,315.5713443194402
168,437650.5925611635,0.1381,6952.4162683317545,316.90846673509304
169,450470.43040659314,0.1382,6952.4162683317545,325.9554489193872
170,454009.4464764472,0.1383,6952.4162683317545,328.27870316445933
171,455601.17745119985,0.1383,6952.4162683317545,329.4296293934923
172,458634.0303784436,0.1384,6952.4162683317545,331.3829699266211
173,464112.0994405683,0.1384,6952.4162683317545,335.34111231254934
174,465695.5069150914,0.1384,6952.4162683317545,336.485192857725
175,469575.92699880165,0.1384,6952.4162683317545,339.2889645945099
176,469575.92699880165,0.1384,6952.4162683317545,339.2889645945099
177,470939.1657320649,0.1385,6952.4162683317545,340.0282785069061
178,471389.9424988712,0.1385,6952.4162683317545,340.3537490966579
179,471511.03656879225,0.1385,6952.4162683317545,340.44118163811714
180,470505.580155798,0.1386,6952.4162683317545,339.4701155525238
181,471677.2079743921,0.1386,6952.4162683317545,340.3154458689698
182,472574.99937191117,0.1396,6952.4162683317545,338.5207731890481
183,472910.4084114841,0.1396,6952.4162683317545,338.76103754404306
184,472058.00402162934,0.1403,6952.4162683317545,336.4632958101421
185,474951.6864411603,0.1403,6952.4162683317545,338.5257921889952
186,474598.1189423727,0.1404,6952.4162683317545,338.0328482495532
187,480109.9850186306,0.1411,6952.4162683317545,340.26221475452206
188,480539.8990110105,0.1411,6952.4162683317545,340.5669022048267
189,480935.7771624831,0.1411,6952.4162683317545,340.84746786852094
190,486282.9279498372,0.1414,6952.4162683317545,343.9058896392059
191,486163.71150295023,0.1415,6952.4162683317545,343.5785947017316
192,482970.2237317227,0.1437,6952.4162683317545,336.0961890965363
193,483801.26685834286,0.1439,6952.4162683317545,336.20657877577685
194,484764.9305728267,0.1439,6952.4162683317545,336.8762547413667
195,485072.37605394254,0.144,6952.4162683317545,336.85581670412677
196,485072.37605394254,0.144,6952.4162683317545,336.85581670412677
197,485149.75617034844,0.144,6952.4162683317545,336.9095528960753
198,485149.75617034844,0.144,6952.4162683317545,336.9095528960753
199,487536.4738681594,0.144,6952.4162683317545,338.56699574177736
200,489266.9390062181,0.144,6952.4162683317545,339.768707643207
201,489396.1295617687,0.1441,6952.4162683317545,339.6225742968555
202,489396.1295617687,0.1441,6952.4162683317545,339.6225742968555
203,493537.1912471311,0.1444,6952.4162683317545,341.7847584813927
204,494912.64815127215,0.1444,6952.4162683317545,342.7372909634849
205,496247.5827032053,0.1453,6952.4162683317545,341.53309201872355
206,499910.1038535652,0.146,6952.4162683317545,342.40418072162
